#[start_time end_time]
932291184.631811 932291185.031811
932291228.222000 932291228.622000
932291232.510003 932291232.610003
932291232.651137 932291232.751137
932291232.961885 932291233.974527
932291234.196063 932291234.596063
932291236.985879 932291237.085879
932291268.327495 932291268.727495
932291271.874952 932291272.277681
932291302.785418 932291303.185418
932291327.445210 932291328.445210
932291334.843714 932291335.393540
932291335.499563 932291336.283606
932291336.396166 932291336.796166
932291392.479026 932291392.879026
932291414.743895 932291415.143895
932291423.499023 932291424.499023
932291524.727495 932291525.155220
932291552.315389 932291552.415389
932291643.357182 932291643.757182
932291676.578774 932291677.043311
932291712.898569 932291713.298569
932291713.644987 932291714.304060
932291809.931290 932291810.331290
932292016.581929 932292016.981929
932292219.085159 932292219.485159
932292240.283698 932292240.683698
932292571.251779 932292571.651779
932292587.644069 932292588.044069
932292661.735346 932292662.135346
932292691.340038 932292691.740038
932292735.580403 932292735.980403
932292824.586171 932292825.039517
932292838.132652 932292838.236118
932292854.796423 932292855.196423
932292973.173291 932292973.573291
932293080.181481 932293080.652483
932293286.790277 932293287.281717
932293480.663460 932293481.663460
932293523.348679 932293524.423115
932293900.003278 932293900.103278
932294063.767826 932294064.167826
932294192.354852 932294193.634498
932294225.589049 932294225.989049
932294295.908054 932294296.308054
932294296.474834 932294296.874834
932294315.063559 932294315.463559
932294381.138986 932294381.538986
932294407.400076 932294407.800076
932294544.993100 932294545.445878
932294566.877389 932294567.358306
932294640.595156 932294640.695156
932294662.560117 932294662.960117
932294798.793762 932294799.793762
932294853.963758 932294854.489527
932294864.581756 932294865.785403
932294891.065668 932294891.165668
932294909.786458 932294910.273373
932294920.952987 932294922.176949
932294931.102967 932294932.102967
932294993.492416 932294993.892416
932295030.243165 932295030.352192
932295106.897617 932295107.897617
932295127.925157 932295128.925157
932295156.004032 932295156.677291
932295182.695842 932295183.481868
932295223.865065 932295224.265065
932295253.872592 932295254.272592
932295354.196885 932295354.596885
932295402.135284 932295402.570278
932295449.784079 932295450.184079
932295472.793413 932295473.905547
932295499.488446 932295499.888446
932295551.703551 932295552.103551
932295553.241719 932295553.641719
932295569.767416 932295570.672238
932295607.545754 932295607.945754
932295638.977888 932295639.377888
932295748.112947 932295748.629106
932295750.621986 932295751.021986
932295752.110893 932295753.229786
932295787.290589 932295787.690589
932295883.450439 932295884.481698
932295968.360488 932295968.760488
932296015.451597 932296015.851597
932296046.097768 932296046.497768
932296060.017156 932296060.417156
932296071.811086 932296072.211086
932296072.739386 932296073.289840
932296120.387768 932296120.839136
932296138.402211 932296138.802211
932296154.621497 932296155.754417
932296160.066850 932296160.220323
932296173.140114 932296174.140114
932296176.587633 932296177.199998
932296180.336651 932296181.462305
932296207.446423 932296207.884344
932296239.662672 932296240.062672
932296244.601348 932296245.040022
932296265.102729 932296266.232850
932296281.849959 932296282.249959
932296292.756818 932296293.156818
932296300.825212 932296301.361182
932296301.654575 932296303.133381
932296327.714524 932296328.114524
932296328.204932 932296329.087716
932296337.067719 932296337.467719
932296341.173846 932296341.573846
932296369.229034 932296369.918881
932296378.321508 932296378.721508
932296390.517154 932296390.917154
932296416.902679 932296417.902679
932296418.234823 932296419.375369
932296443.665195 932296444.691043
932296452.444634 932296452.844634
932296453.809883 932296453.909883
932296453.935176 932296454.113377
932296457.933003 932296458.333003
932296469.112918 932296469.642243
932296475.020458 932296475.420458
932296500.921303 932296501.965401
932296501.996574 932296502.096574
932296503.525350 932296503.925350
932296529.957088 932296530.357088
932296540.078716 932296540.538708
932296558.523789 932296558.923789
932296570.613086 932296571.133294
932296574.353388 932296574.753388
932296575.837954 932296576.237954
932296607.775489 932296608.226161
932296610.661137 932296611.327931
932296619.353263 932296620.498187
932296691.908469 932296692.308469
932296702.670831 932296703.127196
932296713.676739 932296714.116538
932296714.166074 932296714.266074
932296714.310193 932296714.993667
932296749.628648 932296750.648349
932296764.868459 932296765.366284
932296776.210860 932296776.680366
932296792.764538 932296793.194947
932296793.331301 932296794.383937
932296800.822325 932296801.258116
932296818.213802 932296818.613802
932296833.579182 932296834.636499
932296870.440512 932296870.840512
932296873.649277 932296874.120045
932296883.575325 932296883.975325
932296893.298854 932296893.749174
932296914.529979 932296914.929979
932296926.635229 932296927.035229
932296940.024081 932296940.465502
932296940.626622 932296941.026622
932296974.614331 932296975.141501
932296977.890364 932296979.013102
932297007.099582 932297007.499582
932297008.580479 932297008.980479
932297040.284458 932297040.684458
932297043.770300 932297044.963886
932297046.518691 932297046.964595
932297046.985414 932297047.385414
932297050.861967 932297051.861967
932297053.044237 932297053.444237
932297064.098338 932297065.098338
932297066.281310 932297067.337878
932297076.574796 932297077.007481
932297077.027966 932297077.127966
932297077.281719 932297077.381719
932297081.343962 932297081.743962
932297082.836140 932297083.236140
932297095.849003 932297097.252047
932320095.916900 932320096.916900
932320128.754275 932320129.754275
932320131.105747 932320131.266142
932320133.453314 932320134.453314
932320158.706304 932320159.106304
932320160.659626 932320161.659626
932320236.798105 932320237.798105
932320355.842866 932320356.842866
932320486.385159 932320486.785159
932320523.983037 932320524.983037
932320586.583085 932320587.583085
932320727.174907 932320727.574907
932320743.290975 932320744.290975
932320745.433171 932320746.433171
932320776.537603 932320777.537603
932320808.860407 932320809.860407
932320844.127786 932320845.127786
932320886.827067 932320887.827067
932320902.016816 932320902.116816
932320930.238266 932320930.638266
932320930.644917 932320931.644917
932320947.589978 932320947.989978
932320978.632718 932320979.632718
932320988.985633 932320989.385633
932320990.137036 932320990.237036
932320997.846652 932320997.946652
932320997.986135 932320998.086135
932320998.288732 932320998.688732
932320999.398634 932320999.498634
932321024.307640 932321025.307640
932321034.488536 932321035.488536
932321047.486629 932321047.886629
932321048.166353 932321049.166353
932321059.028821 932321059.191489
932321059.199953 932321059.299953
932321075.754166 932321076.754166
932321090.171048 932321091.171048
932321106.766213 932321107.766213
932321129.609468 932321130.170902
932324040.276090 932324040.376090
932324091.585678 932324091.985678
932324188.658649 932324189.658649
932324647.440726 932324648.440726
932324659.665339 932324659.765339
932324961.261794 932324961.661794
932324971.718303 932324971.829796
932325013.693994 932325013.793994
932325099.412960 932325100.412960
932325258.820962 932325259.220962
932325331.434986 932325331.834986
932325332.066603 932325332.166603
932325373.434661 932325373.544606
932325398.995604 932325399.395604
932325430.183029 932325430.287533
932325451.453642 932325451.853642
932325455.658365 932325456.058365
932325459.333440 932325460.333440
932325465.210806 932325465.310806
932325472.744724 932325473.815850
932325573.972367 932325574.372367
932325595.198255 932325595.366728
932325717.951080 932325718.104146
932325742.968229 932325743.368229
932325751.979438 932325752.379438
932325756.463959 932325756.563959
932325767.783264 932325768.783264
932325773.200861 932325773.345658
932325897.864529 932325898.152201
932325975.620927 932325975.720927
932326118.622014 932326119.622014
932326189.414342 932326189.814342
932326235.440103 932326235.540103
932326243.499677 932326243.599677
932326247.177953 932326247.277953
932326412.017090 932326412.417090
932326482.475504 932326482.575504
932326611.550537 932326612.550537
932326690.621149 932326691.021149
932326697.668913 932326697.886792
932326803.048318 932326803.198036
932326839.679076 932326840.079076
932326856.992643 932326857.202686
932326896.669192 932326897.069192
932327011.353324 932327011.504630
932327011.538240 932327011.726249
932327011.756051 932327011.873266
932327033.965482 932327034.176900
932327034.571557 932327035.053639
932327035.703610 932327036.103610
932327042.774756 932327043.313948
932327082.097044 932327082.267957
932327105.915657 932327106.915657
932327139.244165 932327139.344165
932327165.757718 932327166.157718
932327166.415693 932327166.515693
932327166.702744 932327167.182406
932327178.583222 932327178.683222
932327196.231065 932327196.631065
932327199.957002 932327200.057002
932327219.494509 932327219.894509
932327222.671616 932327222.922500
932327246.793704 932327247.193704
932327257.298505 932327257.398505
932327258.981804 932327259.381804
932327305.761889 932327306.024303
932327306.026380 932327306.214780
932327337.386151 932327338.386151
932327352.570048 932327352.670048
932327373.796531 932327373.902003
932327388.229963 932327389.229963
932327390.436343 932327390.836343
932327401.482559 932327401.582559
932327406.309759 932327406.709759
932327407.249555 932327407.349555
932327484.867386 932327484.970410
932327484.995603 932327485.095603
932327491.403733 932327491.803733
932327521.476577 932327521.576577
932327543.322373 932327543.484802
932327585.872250 932327585.972250
932327655.787812 932327655.887812
932327681.608691 932327681.708691
932327681.711019 932327681.811019
932327740.565648 932327740.665648
932327740.721348 932327740.903122
932327775.860850 932327775.960850
932327777.090925 932327777.190925
932327777.291933 932327777.391933
932327778.440549 932327778.540549
932327778.548328 932327778.648328
932327778.726996 932327778.826996
932327781.337010 932327781.737010
932327794.265475 932327794.446857
932327830.971224 932327831.218008
932327831.968170 932327832.068170
932327896.599156 932327897.599156
932327898.275148 932327898.375148
932327937.289086 932327938.289086
932328012.171803 932328013.171803
932328092.842813 932328093.433035
932328138.258577 932328138.658577
932328142.924870 932328143.924870
932328163.161881 932328163.323893
932328191.963426 932328192.963426
932328207.743665 932328207.886079
932328306.802923 932328307.202923
932328307.357748 932328308.357748
932328318.616547 932328319.616547
932328350.827532 932328353.020091
932328376.462235 932328376.667466
932328411.109115 932328411.509115
932328414.396886 932328415.963646
932328421.018643 932328421.118643
932328424.104117 932328424.793754
